rent_sno,date,0
260,2021-11-07,22
260,2021-11-08,15
260,2021-11-09,38
260,2021-11-10,36
260,2021-11-11,44
260,2021-11-12,25
260,2021-11-13,14
260,2021-11-14,14
260,2021-11-15,30
260,2021-11-16,38
260,2021-11-17,34
260,2021-11-18,14
260,2021-11-19,25
260,2021-11-20,2
260,2021-11-21,20
260,2021-11-22,20
260,2021-11-23,17
260,2021-11-24,34
260,2021-11-25,25
260,2021-11-26,11
260,2021-11-27,1
260,2021-11-28,19
260,2021-11-29,31
260,2021-11-30,21
261,2021-11-01,106
261,2021-11-02,124
261,2021-11-03,117
261,2021-11-04,120
261,2021-11-05,138
261,2021-11-06,116
261,2021-11-07,110
261,2021-11-08,77
261,2021-11-09,133
261,2021-11-10,109
261,2021-11-11,144
261,2021-11-12,81
261,2021-11-13,71
261,2021-11-14,98
261,2021-11-15,119
261,2021-11-16,135
261,2021-11-17,124
261,2021-11-18,79
261,2021-11-19,123
261,2021-11-20,69
261,2021-11-21,108
261,2021-11-22,83
261,2021-11-23,60
261,2021-11-24,109
261,2021-11-25,128
261,2021-11-26,64
261,2021-11-27,26
261,2021-11-28,84
261,2021-11-29,111
261,2021-11-30,102
262,2021-11-01,27
262,2021-11-02,11
262,2021-11-03,13
262,2021-11-04,31
262,2021-11-05,24
262,2021-11-06,16
262,2021-11-07,35
262,2021-11-08,9
262,2021-11-09,16
262,2021-11-10,24
262,2021-11-11,13
262,2021-11-12,8
262,2021-11-13,22
262,2021-11-14,21
262,2021-11-15,26
262,2021-11-16,13
262,2021-11-17,27
262,2021-11-18,9
262,2021-11-19,15
262,2021-11-20,13
262,2021-11-21,23
262,2021-11-22,10
262,2021-11-23,4
262,2021-11-24,15
262,2021-11-25,17
262,2021-11-26,1
262,2021-11-27,1
262,2021-11-28,19
262,2021-11-29,29
262,2021-11-30,11
263,2021-11-01,98
263,2021-11-02,116
263,2021-11-03,128
263,2021-11-04,86
263,2021-11-05,95
263,2021-11-06,20
263,2021-11-07,36
263,2021-11-08,60
263,2021-11-09,96
263,2021-11-10,83
263,2021-11-11,92
263,2021-11-12,49
263,2021-11-13,26
263,2021-11-14,26
263,2021-11-15,54
263,2021-11-16,85
263,2021-11-17,53
263,2021-11-18,48
263,2021-11-19,58
263,2021-11-20,30
263,2021-11-21,26
263,2021-11-22,55
263,2021-11-23,76
263,2021-11-24,74
263,2021-11-25,91
263,2021-11-26,31
263,2021-11-27,10
263,2021-11-28,39
263,2021-11-29,78
263,2021-11-30,52
264,2021-11-01,13
264,2021-11-02,15
264,2021-11-03,20
264,2021-11-04,19
264,2021-11-05,22
264,2021-11-06,30
264,2021-11-07,35
264,2021-11-08,12
264,2021-11-09,23
264,2021-11-10,20
264,2021-11-11,20
264,2021-11-12,9
264,2021-11-13,20
264,2021-11-14,40
264,2021-11-15,29
264,2021-11-16,16
264,2021-11-17,28
264,2021-11-18,17
264,2021-11-19,26
264,2021-11-20,26
264,2021-11-21,49
264,2021-11-22,16
264,2021-11-23,13
264,2021-11-24,20
264,2021-11-25,20
264,2021-11-26,13
264,2021-11-27,6
264,2021-11-28,34
264,2021-11-29,17
264,2021-11-30,11
265,2021-11-01,21
265,2021-11-02,19
265,2021-11-03,17
265,2021-11-04,21
265,2021-11-05,26
265,2021-11-06,19
265,2021-11-07,20
265,2021-11-08,3
265,2021-11-09,22
265,2021-11-10,21
265,2021-11-11,19
265,2021-11-12,17
265,2021-11-13,23
265,2021-11-14,27
265,2021-11-15,23
265,2021-11-16,26
265,2021-11-17,18
265,2021-11-18,12
265,2021-11-19,31
265,2021-11-20,23
265,2021-11-21,16
265,2021-11-22,17
265,2021-11-23,11
265,2021-11-24,18
265,2021-11-25,13
265,2021-11-26,16
265,2021-11-27,6
265,2021-11-28,16
265,2021-11-29,17
265,2021-11-30,19
266,2021-11-01,59
266,2021-11-02,43
266,2021-11-03,54
266,2021-11-04,47
266,2021-11-05,60
266,2021-11-06,10
266,2021-11-07,14
266,2021-11-08,51
266,2021-11-09,59
266,2021-11-10,55
266,2021-11-11,64
266,2021-11-12,65
266,2021-11-13,15
266,2021-11-14,11
266,2021-11-15,78
266,2021-11-16,60
266,2021-11-17,68
266,2021-11-18,35
266,2021-11-19,76
266,2021-11-20,8
266,2021-11-21,20
266,2021-11-22,73
266,2021-11-23,34
266,2021-11-24,49
266,2021-11-25,71
266,2021-11-26,17
266,2021-11-28,13
266,2021-11-29,56
266,2021-11-30,53
267,2021-11-01,64
267,2021-11-02,57
267,2021-11-03,62
267,2021-11-04,63
267,2021-11-05,53
267,2021-11-06,64
267,2021-11-07,47
267,2021-11-08,35
267,2021-11-09,53
267,2021-11-10,68
267,2021-11-11,51
267,2021-11-12,38
267,2021-11-13,38
267,2021-11-14,42
267,2021-11-15,66
267,2021-11-16,64
267,2021-11-17,56
267,2021-11-18,34
267,2021-11-19,56
267,2021-11-20,30
267,2021-11-21,43
267,2021-11-22,44
267,2021-11-23,17
267,2021-11-24,47
267,2021-11-25,32
267,2021-11-26,16
267,2021-11-27,7
267,2021-11-28,38
267,2021-11-29,39
267,2021-11-30,33
268,2021-11-01,42
268,2021-11-02,54
268,2021-11-03,33
268,2021-11-04,44
268,2021-11-05,50
268,2021-11-06,56
268,2021-11-07,32
268,2021-11-08,32
268,2021-11-09,41
268,2021-11-10,48
268,2021-11-11,49
268,2021-11-12,37
268,2021-11-13,28
268,2021-11-14,28
268,2021-11-15,67
268,2021-11-16,39
268,2021-11-17,52
268,2021-11-18,36
268,2021-11-19,47
268,2021-11-20,21
268,2021-11-21,33
268,2021-11-22,14
268,2021-11-23,21
268,2021-11-24,37
268,2021-11-25,37
268,2021-11-26,9
268,2021-11-27,4
268,2021-11-28,34
268,2021-11-29,54
268,2021-11-30,43
270,2021-11-01,149
270,2021-11-02,148
270,2021-11-03,122
270,2021-11-04,136
270,2021-11-05,153
270,2021-11-06,105
270,2021-11-07,103
270,2021-11-08,107
270,2021-11-09,141
270,2021-11-10,131
270,2021-11-11,151
270,2021-11-12,126
270,2021-11-13,86
270,2021-11-14,61
270,2021-11-15,144
270,2021-11-16,146
270,2021-11-17,140
270,2021-11-18,116
270,2021-11-19,147
270,2021-11-20,91
270,2021-11-21,78
270,2021-11-22,123
270,2021-11-23,98
270,2021-11-24,132
270,2021-11-25,129
270,2021-11-26,122
270,2021-11-27,39
270,2021-11-28,72
270,2021-11-29,143
270,2021-11-30,131
271,2021-11-01,94
271,2021-11-02,108
271,2021-11-03,87
271,2021-11-04,105
271,2021-11-05,132
271,2021-11-06,69
271,2021-11-07,59
271,2021-11-08,75
271,2021-11-09,103
271,2021-11-10,108
271,2021-11-11,110
271,2021-11-12,75
271,2021-11-13,50
271,2021-11-14,54
271,2021-11-15,88
271,2021-11-16,94
271,2021-11-17,109
271,2021-11-18,81
271,2021-11-19,89
271,2021-11-20,43
271,2021-11-21,71
271,2021-11-22,80
271,2021-11-23,69
271,2021-11-24,90
271,2021-11-25,103
271,2021-11-26,49
271,2021-11-27,22
271,2021-11-28,57
271,2021-11-29,89
271,2021-11-30,85
272,2021-11-01,19
272,2021-11-02,28
272,2021-11-03,25
272,2021-11-04,28
272,2021-11-05,33
272,2021-11-06,40
272,2021-11-07,34
272,2021-11-08,11
272,2021-11-09,21
272,2021-11-10,26
272,2021-11-11,19
272,2021-11-12,10
272,2021-11-13,17
272,2021-11-14,21
272,2021-11-15,22
272,2021-11-16,22
272,2021-11-17,28
272,2021-11-18,18
272,2021-11-19,20
272,2021-11-20,25
272,2021-11-21,40
272,2021-11-22,14
272,2021-11-23,9
272,2021-11-24,26
272,2021-11-25,20
272,2021-11-26,5
272,2021-11-27,12
272,2021-11-28,39
272,2021-11-29,24
272,2021-11-30,18
273,2021-11-01,71
273,2021-11-02,73
273,2021-11-03,71
273,2021-11-04,53
273,2021-11-05,75
273,2021-11-06,62
273,2021-11-07,62
273,2021-11-08,53
273,2021-11-09,60
273,2021-11-10,77
273,2021-11-11,65
273,2021-11-12,56
273,2021-11-13,57
273,2021-11-14,52
273,2021-11-15,72
273,2021-11-16,62
273,2021-11-17,76
273,2021-11-18,71
273,2021-11-19,68
273,2021-11-20,58
273,2021-11-21,69
273,2021-11-22,55
273,2021-11-23,41
273,2021-11-24,68
273,2021-11-25,71
273,2021-11-26,66
273,2021-11-27,25
273,2021-11-28,59
273,2021-11-29,77
273,2021-11-30,71
274,2021-11-01,58
274,2021-11-02,46
274,2021-11-03,37
274,2021-11-04,51
274,2021-11-05,63
274,2021-11-06,27
274,2021-11-07,14
274,2021-11-08,29
274,2021-11-09,54
274,2021-11-10,52
274,2021-11-11,58
274,2021-11-12,30
274,2021-11-13,21
274,2021-11-14,18
274,2021-11-15,49
274,2021-11-16,53
274,2021-11-17,45
274,2021-11-18,30
274,2021-11-19,46
274,2021-11-20,15
274,2021-11-21,16
274,2021-11-22,34
274,2021-11-23,17
274,2021-11-24,48
274,2021-11-25,54
274,2021-11-26,29
274,2021-11-27,5
274,2021-11-28,16
274,2021-11-29,46
274,2021-11-30,43
275,2021-11-01,157
275,2021-11-02,179
275,2021-11-03,137
275,2021-11-04,176
275,2021-11-05,187
275,2021-11-06,237
275,2021-11-07,175
275,2021-11-08,129
275,2021-11-09,158
275,2021-11-10,144
275,2021-11-11,149
275,2021-11-12,163
275,2021-11-13,152
275,2021-11-14,185
275,2021-11-15,172
275,2021-11-16,191
275,2021-11-17,148
275,2021-11-18,125
275,2021-11-19,183
275,2021-11-20,147
275,2021-11-21,170
275,2021-11-22,117
275,2021-11-23,102
275,2021-11-24,155
275,2021-11-25,180
275,2021-11-26,82
275,2021-11-27,65
275,2021-11-28,161
275,2021-11-29,151
275,2021-11-30,119
276,2021-11-01,82
276,2021-11-02,70
276,2021-11-03,84
276,2021-11-04,90
276,2021-11-05,89
276,2021-11-06,87
276,2021-11-07,71
276,2021-11-08,40
276,2021-11-09,82
276,2021-11-10,64
276,2021-11-11,85
276,2021-11-12,54
276,2021-11-13,44
276,2021-11-14,66
276,2021-11-15,73
276,2021-11-16,82
276,2021-11-17,70
276,2021-11-18,48
276,2021-11-19,81
276,2021-11-20,30
276,2021-11-21,63
276,2021-11-22,60
276,2021-11-23,27
276,2021-11-24,71
276,2021-11-25,59
276,2021-11-26,27
276,2021-11-27,23
276,2021-11-28,62
276,2021-11-29,64
276,2021-11-30,55
277,2021-11-01,104
277,2021-11-02,100
277,2021-11-03,85
277,2021-11-04,98
277,2021-11-05,109
277,2021-11-06,76
277,2021-11-07,77
277,2021-11-08,58
277,2021-11-09,88
277,2021-11-10,89
277,2021-11-11,91
277,2021-11-12,76
277,2021-11-13,52
277,2021-11-14,66
277,2021-11-15,87
277,2021-11-16,93
277,2021-11-17,99
277,2021-11-18,76
277,2021-11-19,93
277,2021-11-20,58
277,2021-11-21,74
277,2021-11-22,68
277,2021-11-23,51
277,2021-11-24,78
277,2021-11-25,104
277,2021-11-26,45
277,2021-11-27,15
277,2021-11-28,67
277,2021-11-29,90
277,2021-11-30,76
278,2021-11-01,36
278,2021-11-02,41
278,2021-11-03,28
278,2021-11-04,30
278,2021-11-05,37
278,2021-11-06,20
278,2021-11-07,20
278,2021-11-08,26
278,2021-11-09,40
278,2021-11-10,37
278,2021-11-11,32
278,2021-11-12,29
278,2021-11-13,12
278,2021-11-14,15
278,2021-11-15,32
278,2021-11-16,32
278,2021-11-17,30
278,2021-11-18,21
278,2021-11-19,20
278,2021-11-20,7
278,2021-11-21,28
278,2021-11-22,23
278,2021-11-23,13
278,2021-11-24,34
278,2021-11-25,31
278,2021-11-26,14
278,2021-11-27,2
278,2021-11-28,8
278,2021-11-29,32
278,2021-11-30,22
279,2021-11-01,215
279,2021-11-02,248
279,2021-11-03,191
279,2021-11-04,244
279,2021-11-05,247
279,2021-11-06,209
279,2021-11-07,191
279,2021-11-08,128
279,2021-11-09,233
279,2021-11-10,196
279,2021-11-11,218
279,2021-11-12,146
279,2021-11-13,108
279,2021-11-14,155
279,2021-11-15,246
279,2021-11-16,232
279,2021-11-17,225
279,2021-11-18,160
279,2021-11-19,244
279,2021-11-20,106
279,2021-11-21,163
279,2021-11-22,104
279,2021-11-23,90
279,2021-11-24,233
279,2021-11-25,152
279,2021-11-26,82
279,2021-11-27,44
279,2021-11-28,176
279,2021-11-29,216
279,2021-11-30,159
280,2021-11-01,114
280,2021-11-02,98
280,2021-11-03,111
280,2021-11-04,136
280,2021-11-05,89
280,2021-11-06,54
280,2021-11-07,49
280,2021-11-08,54
280,2021-11-09,92
280,2021-11-10,64
280,2021-11-11,61
280,2021-11-12,49
280,2021-11-13,58
280,2021-11-14,39
280,2021-11-15,63
280,2021-11-16,70
280,2021-11-17,52
280,2021-11-18,54
280,2021-11-19,57
280,2021-11-20,33
280,2021-11-21,58
280,2021-11-22,49
280,2021-11-23,42
280,2021-11-24,55
280,2021-11-25,56
280,2021-11-26,34
280,2021-11-27,12
280,2021-11-28,36
280,2021-11-29,57
280,2021-11-30,50
281,2021-11-01,93
281,2021-11-02,94
281,2021-11-03,96
281,2021-11-04,93
281,2021-11-05,88
281,2021-11-06,72
281,2021-11-07,56
281,2021-11-08,83
281,2021-11-09,83
281,2021-11-10,100
281,2021-11-11,105
281,2021-11-12,76
281,2021-11-13,44
281,2021-11-14,42
281,2021-11-15,106
281,2021-11-16,102
281,2021-11-17,112
281,2021-11-18,69
281,2021-11-19,94
281,2021-11-20,44
281,2021-11-21,51
281,2021-11-22,65
281,2021-11-23,48
281,2021-11-24,73
281,2021-11-25,78
281,2021-11-26,49
281,2021-11-27,19
281,2021-11-28,41
281,2021-11-29,102
281,2021-11-30,80
282,2021-11-01,152
282,2021-11-02,171
282,2021-11-03,152
282,2021-11-04,138
282,2021-11-05,177
282,2021-11-06,138
282,2021-11-07,138
282,2021-11-08,121
282,2021-11-09,160
282,2021-11-10,168
282,2021-11-11,146
282,2021-11-12,134
282,2021-11-13,82
282,2021-11-14,129
282,2021-11-15,160
282,2021-11-16,159
282,2021-11-17,146
282,2021-11-18,106
282,2021-11-19,146
282,2021-11-20,65
282,2021-11-21,89
282,2021-11-22,102
282,2021-11-23,68
282,2021-11-24,117
282,2021-11-25,110
282,2021-11-26,60
282,2021-11-27,19
282,2021-11-28,89
282,2021-11-29,135
282,2021-11-30,104
283,2021-11-01,7
283,2021-11-02,11
283,2021-11-03,9
283,2021-11-04,10
283,2021-11-05,10
283,2021-11-06,9
283,2021-11-07,10
283,2021-11-08,4
283,2021-11-09,13
283,2021-11-10,10
283,2021-11-11,4
283,2021-11-12,3
283,2021-11-13,4
283,2021-11-14,4
283,2021-11-15,5
283,2021-11-16,4
283,2021-11-17,6
283,2021-11-18,1
283,2021-11-19,13
283,2021-11-20,13
283,2021-11-21,6
283,2021-11-22,2
283,2021-11-23,7
283,2021-11-24,6
283,2021-11-25,4
283,2021-11-26,4
283,2021-11-27,2
283,2021-11-28,8
283,2021-11-29,2
283,2021-11-30,4
284,2021-11-01,47
284,2021-11-02,42
284,2021-11-03,40
284,2021-11-04,45
284,2021-11-05,53
284,2021-11-06,50
284,2021-11-07,54
284,2021-11-08,27
284,2021-11-09,33
284,2021-11-10,31
284,2021-11-11,29
284,2021-11-12,37
284,2021-11-13,36
284,2021-11-14,36
284,2021-11-15,42
284,2021-11-16,52
284,2021-11-17,41
284,2021-11-18,41
284,2021-11-19,27
284,2021-11-20,29
284,2021-11-21,38
284,2021-11-22,41
284,2021-11-23,24
284,2021-11-24,39
284,2021-11-25,31
284,2021-11-26,21
284,2021-11-27,10
284,2021-11-28,32
284,2021-11-29,32
284,2021-11-30,20
285,2021-11-01,108
285,2021-11-02,101
285,2021-11-03,96
285,2021-11-04,105
285,2021-11-05,103
285,2021-11-06,83
285,2021-11-07,81
285,2021-11-08,64
285,2021-11-09,93
285,2021-11-10,98
285,2021-11-11,102
285,2021-11-12,62
285,2021-11-13,66
285,2021-11-14,69
285,2021-11-15,94
285,2021-11-16,132
285,2021-11-17,93
285,2021-11-18,99
285,2021-11-19,99
285,2021-11-20,63
285,2021-11-21,75
285,2021-11-22,51
285,2021-11-23,57
285,2021-11-24,95
285,2021-11-25,125
285,2021-11-26,60
285,2021-11-27,23
285,2021-11-28,74
285,2021-11-29,111
285,2021-11-30,86
286,2021-11-01,63
286,2021-11-02,79
286,2021-11-03,56
286,2021-11-04,71
286,2021-11-05,87
286,2021-11-06,36
286,2021-11-07,39
286,2021-11-08,49
286,2021-11-09,74
286,2021-11-10,57
286,2021-11-11,73
286,2021-11-12,53
286,2021-11-13,26
286,2021-11-14,22
286,2021-11-15,57
286,2021-11-16,60
286,2021-11-17,70
286,2021-11-18,58
286,2021-11-19,53
286,2021-11-20,24
286,2021-11-21,35
286,2021-11-22,68
286,2021-11-23,45
286,2021-11-24,64
286,2021-11-25,77
286,2021-11-26,46
286,2021-11-27,6
286,2021-11-28,27
286,2021-11-29,65
286,2021-11-30,61
287,2021-11-01,74
287,2021-11-02,95
287,2021-11-03,82
287,2021-11-04,72
287,2021-11-05,95
287,2021-11-06,106
287,2021-11-07,96
287,2021-11-08,50
287,2021-11-09,82
287,2021-11-10,84
287,2021-11-11,84
287,2021-11-12,64
287,2021-11-13,74
287,2021-11-14,118
287,2021-11-15,66
287,2021-11-16,96
287,2021-11-17,68
287,2021-11-18,63
287,2021-11-19,93
287,2021-11-20,78
287,2021-11-21,126
287,2021-11-22,51
287,2021-11-23,63
287,2021-11-24,75
287,2021-11-25,80
287,2021-11-26,63
287,2021-11-27,40
287,2021-11-28,107
287,2021-11-29,73
287,2021-11-30,68
288,2021-11-01,132
288,2021-11-02,136
288,2021-11-03,115
288,2021-11-04,150
288,2021-11-05,117
288,2021-11-06,87
288,2021-11-07,86
288,2021-11-08,83
288,2021-11-09,137
288,2021-11-10,132
288,2021-11-11,116
288,2021-11-12,89
288,2021-11-13,50
288,2021-11-14,82
288,2021-11-15,133
288,2021-11-16,138
288,2021-11-17,131
288,2021-11-18,94
288,2021-11-19,115
288,2021-11-20,61
288,2021-11-21,81
288,2021-11-22,80
288,2021-11-23,73
288,2021-11-24,123
288,2021-11-25,135
288,2021-11-26,52
288,2021-11-27,23
288,2021-11-28,69
288,2021-11-29,137
288,2021-11-30,102
289,2021-11-01,112
289,2021-11-02,138
289,2021-11-03,126
289,2021-11-04,158
289,2021-11-05,153
289,2021-11-06,128
289,2021-11-07,124
289,2021-11-08,71
289,2021-11-09,117
289,2021-11-10,137
289,2021-11-11,143
289,2021-11-12,62
289,2021-11-13,80
289,2021-11-14,110
289,2021-11-15,172
289,2021-11-16,138
289,2021-11-17,135
289,2021-11-18,130
289,2021-11-19,130
289,2021-11-20,61
289,2021-11-21,137
289,2021-11-22,79
289,2021-11-23,77
289,2021-11-24,144
289,2021-11-25,139
289,2021-11-26,65
289,2021-11-27,28
289,2021-11-28,116
289,2021-11-29,151
289,2021-11-30,123
290,2021-11-01,39
290,2021-11-02,37
290,2021-11-03,32
290,2021-11-04,30
290,2021-11-05,45
290,2021-11-06,57
290,2021-11-07,51
290,2021-11-08,21
290,2021-11-09,44
290,2021-11-10,24
290,2021-11-11,35
290,2021-11-12,26
290,2021-11-13,30
290,2021-11-14,55
290,2021-11-15,36
290,2021-11-16,44
290,2021-11-17,30
290,2021-11-18,19
290,2021-11-19,30
290,2021-11-20,39
290,2021-11-21,69
290,2021-11-22,24
290,2021-11-23,12
290,2021-11-24,29
290,2021-11-25,26
290,2021-11-26,26
290,2021-11-27,14
290,2021-11-28,39
290,2021-11-29,41
290,2021-11-30,19
291,2021-11-01,373
291,2021-11-02,365
291,2021-11-03,310
291,2021-11-04,352
291,2021-11-05,445
291,2021-11-06,396
291,2021-11-07,415
291,2021-11-08,213
291,2021-11-09,332
291,2021-11-10,336
291,2021-11-11,344
291,2021-11-12,312
291,2021-11-13,257
291,2021-11-14,323
291,2021-11-15,359
291,2021-11-16,355
291,2021-11-17,322
291,2021-11-18,275
291,2021-11-19,346
291,2021-11-20,221
291,2021-11-21,400
291,2021-11-22,237
291,2021-11-23,146
291,2021-11-24,336
291,2021-11-25,271
291,2021-11-26,169
291,2021-11-27,79
291,2021-11-28,345
291,2021-11-29,323
291,2021-11-30,264
292,2021-11-01,66
292,2021-11-02,70
292,2021-11-03,58
292,2021-11-04,73
292,2021-11-05,81
292,2021-11-06,76
292,2021-11-07,70
292,2021-11-08,58
292,2021-11-09,68
292,2021-11-10,74
292,2021-11-11,70
292,2021-11-12,65
292,2021-11-13,33
292,2021-11-14,64
292,2021-11-15,89
292,2021-11-16,94
292,2021-11-17,60
292,2021-11-18,62
292,2021-11-19,63
292,2021-11-20,33
292,2021-11-21,66
292,2021-11-22,62
292,2021-11-23,25
292,2021-11-24,66
292,2021-11-25,61
292,2021-11-26,28
292,2021-11-27,14
292,2021-11-28,42
292,2021-11-29,75
292,2021-11-30,63
293,2021-11-01,71
293,2021-11-02,65
293,2021-11-03,62
293,2021-11-04,76
293,2021-11-05,81
293,2021-11-06,230
293,2021-11-07,184
293,2021-11-08,35
293,2021-11-09,56
293,2021-11-10,64
293,2021-11-11,96
293,2021-11-12,33
293,2021-11-13,63
293,2021-11-14,132
293,2021-11-15,76
293,2021-11-16,90
293,2021-11-17,61
293,2021-11-18,59
293,2021-11-19,79
293,2021-11-20,59
293,2021-11-21,227
293,2021-11-22,27
293,2021-11-23,22
293,2021-11-24,61
293,2021-11-25,85
293,2021-11-26,16
293,2021-11-27,29
293,2021-11-28,165
293,2021-11-29,89
293,2021-11-30,35
294,2021-11-01,204
294,2021-11-02,171
294,2021-11-03,171
294,2021-11-04,181
294,2021-11-05,205
294,2021-11-06,122
294,2021-11-07,110
294,2021-11-08,109
294,2021-11-09,154
294,2021-11-10,176
294,2021-11-11,158
294,2021-11-12,138
294,2021-11-13,88
294,2021-11-14,110
294,2021-11-15,161
294,2021-11-16,180
294,2021-11-17,187
294,2021-11-18,124
294,2021-11-19,161
294,2021-11-20,92
294,2021-11-21,126
294,2021-11-22,110
294,2021-11-23,97
294,2021-11-24,146
294,2021-11-25,159
294,2021-11-26,101
294,2021-11-27,34
294,2021-11-28,108
294,2021-11-29,142
294,2021-11-30,138
295,2021-11-01,147
295,2021-11-02,154
295,2021-11-03,138
295,2021-11-04,129
295,2021-11-05,154
295,2021-11-06,144
295,2021-11-07,117
295,2021-11-08,92
295,2021-11-09,154
295,2021-11-10,116
295,2021-11-11,132
295,2021-11-12,109
295,2021-11-13,82
295,2021-11-14,110
295,2021-11-15,143
295,2021-11-16,130
295,2021-11-17,143
295,2021-11-18,131
295,2021-11-19,155
295,2021-11-20,81
295,2021-11-21,118
295,2021-11-22,103
295,2021-11-23,80
295,2021-11-24,119
295,2021-11-25,117
295,2021-11-26,63
295,2021-11-27,39
295,2021-11-28,97
295,2021-11-29,138
295,2021-11-30,116
296,2021-11-01,37
296,2021-11-02,30
296,2021-11-03,50
296,2021-11-04,44
296,2021-11-05,49
296,2021-11-06,54
296,2021-11-07,65
296,2021-11-08,22
296,2021-11-09,41
296,2021-11-10,43
296,2021-11-11,38
296,2021-11-12,23
296,2021-11-13,27
296,2021-11-14,54
296,2021-11-15,55
296,2021-11-16,59
296,2021-11-17,43
296,2021-11-18,31
296,2021-11-19,47
296,2021-11-20,31
296,2021-11-21,53
296,2021-11-22,29
296,2021-11-23,10
296,2021-11-24,38
296,2021-11-25,41
296,2021-11-26,15
296,2021-11-27,8
296,2021-11-28,55
296,2021-11-29,54
296,2021-11-30,37
297,2021-11-01,31
297,2021-11-02,29
297,2021-11-03,29
297,2021-11-04,37
297,2021-11-05,39
297,2021-11-06,33
297,2021-11-07,38
297,2021-11-08,23
297,2021-11-09,32
297,2021-11-10,29
297,2021-11-11,19
297,2021-11-12,26
297,2021-11-13,23
297,2021-11-14,42
297,2021-11-15,31
297,2021-11-16,40
297,2021-11-17,42
297,2021-11-18,26
297,2021-11-19,27
297,2021-11-20,21
297,2021-11-21,47
297,2021-11-22,7
297,2021-11-23,9
297,2021-11-24,38
297,2021-11-25,35
297,2021-11-26,28
297,2021-11-27,5
297,2021-11-28,33
297,2021-11-29,36
297,2021-11-30,29
298,2021-11-01,90
298,2021-11-02,93
298,2021-11-03,92
298,2021-11-04,94
298,2021-11-05,126
298,2021-11-06,134
298,2021-11-07,100
298,2021-11-08,72
298,2021-11-09,93
298,2021-11-10,98
298,2021-11-11,102
298,2021-11-12,85
298,2021-11-13,94
298,2021-11-14,104
298,2021-11-15,101
298,2021-11-16,97
298,2021-11-17,92
298,2021-11-18,83
298,2021-11-19,116
298,2021-11-20,81
298,2021-11-21,116
298,2021-11-22,66
298,2021-11-23,62
298,2021-11-24,96
298,2021-11-25,93
298,2021-11-26,55
298,2021-11-27,27
298,2021-11-28,97
298,2021-11-29,113
298,2021-11-30,73
299,2021-11-01,62
299,2021-11-02,60
299,2021-11-03,52
299,2021-11-04,64
299,2021-11-05,74
299,2021-11-06,60
299,2021-11-07,40
299,2021-11-08,46
299,2021-11-09,62
299,2021-11-10,45
299,2021-11-11,80
299,2021-11-12,58
299,2021-11-13,65
299,2021-11-14,48
299,2021-11-15,68
299,2021-11-16,82
299,2021-11-17,76
299,2021-11-18,57
299,2021-11-19,80
299,2021-11-20,45
299,2021-11-21,60
299,2021-11-22,53
299,2021-11-23,49
299,2021-11-24,71
299,2021-11-25,75
299,2021-11-26,44
299,2021-11-27,22
299,2021-11-28,61
299,2021-11-29,71
299,2021-11-30,58
300,2021-11-01,190
300,2021-11-02,172
300,2021-11-03,175
300,2021-11-04,185
300,2021-11-05,219
300,2021-11-06,146
300,2021-11-07,102
300,2021-11-08,107
300,2021-11-09,159
300,2021-11-10,145
300,2021-11-11,177
300,2021-11-12,110
300,2021-11-13,70
300,2021-11-14,81
300,2021-11-15,128
300,2021-11-16,138
300,2021-11-17,158
300,2021-11-18,108
300,2021-11-19,153
300,2021-11-20,63
300,2021-11-21,80
300,2021-11-22,91
300,2021-11-23,67
300,2021-11-24,139
300,2021-11-25,106
300,2021-11-26,47
300,2021-11-27,26
300,2021-11-28,73
300,2021-11-29,111
300,2021-11-30,117
301,2021-11-01,269
301,2021-11-02,265
301,2021-11-03,258
301,2021-11-04,262
301,2021-11-05,306
301,2021-11-06,243
301,2021-11-07,223
