return_sno,date,0
245,2021-11-26,238
245,2021-11-27,69
245,2021-11-28,213
245,2021-11-29,368
245,2021-11-30,313
246,2021-11-01,3
246,2021-11-02,12
246,2021-11-03,10
246,2021-11-04,6
246,2021-11-05,9
246,2021-11-06,19
246,2021-11-07,20
246,2021-11-08,4
246,2021-11-09,3
246,2021-11-10,5
246,2021-11-11,4
246,2021-11-12,6
246,2021-11-13,12
246,2021-11-14,18
246,2021-11-15,8
246,2021-11-16,8
246,2021-11-17,1
246,2021-11-18,6
246,2021-11-19,8
246,2021-11-20,9
246,2021-11-21,12
246,2021-11-22,3
246,2021-11-23,3
246,2021-11-24,12
246,2021-11-25,6
246,2021-11-26,6
246,2021-11-27,3
246,2021-11-28,8
246,2021-11-29,5
246,2021-11-30,5
247,2021-11-01,17
247,2021-11-02,12
247,2021-11-03,12
247,2021-11-04,18
247,2021-11-05,27
247,2021-11-06,18
247,2021-11-07,28
247,2021-11-08,13
247,2021-11-09,8
247,2021-11-10,11
247,2021-11-11,21
247,2021-11-12,12
247,2021-11-13,12
247,2021-11-14,17
247,2021-11-15,17
247,2021-11-16,18
247,2021-11-17,19
247,2021-11-18,16
247,2021-11-19,16
247,2021-11-20,13
247,2021-11-21,32
247,2021-11-22,12
247,2021-11-23,3
247,2021-11-24,19
247,2021-11-25,13
247,2021-11-26,6
247,2021-11-27,3
247,2021-11-28,18
247,2021-11-29,18
247,2021-11-30,12
248,2021-11-01,113
248,2021-11-02,125
248,2021-11-03,108
248,2021-11-04,151
248,2021-11-05,144
248,2021-11-06,87
248,2021-11-07,85
248,2021-11-08,78
248,2021-11-09,136
248,2021-11-10,117
248,2021-11-11,119
248,2021-11-12,99
248,2021-11-13,56
248,2021-11-14,79
248,2021-11-15,131
248,2021-11-16,123
248,2021-11-17,141
248,2021-11-18,97
248,2021-11-19,127
248,2021-11-20,57
248,2021-11-21,86
248,2021-11-22,96
248,2021-11-23,81
248,2021-11-24,122
248,2021-11-25,83
248,2021-11-26,52
248,2021-11-27,35
248,2021-11-28,76
248,2021-11-29,110
248,2021-11-30,103
249,2021-11-01,188
249,2021-11-02,150
249,2021-11-03,155
249,2021-11-04,168
249,2021-11-05,186
249,2021-11-06,188
249,2021-11-07,206
249,2021-11-08,131
249,2021-11-09,155
249,2021-11-10,164
249,2021-11-11,165
249,2021-11-12,136
249,2021-11-13,139
249,2021-11-14,175
249,2021-11-15,157
249,2021-11-16,148
249,2021-11-17,156
249,2021-11-18,151
249,2021-11-19,198
249,2021-11-20,112
249,2021-11-21,180
249,2021-11-22,124
249,2021-11-23,109
249,2021-11-24,191
249,2021-11-25,164
249,2021-11-26,89
249,2021-11-27,45
249,2021-11-28,167
249,2021-11-29,176
249,2021-11-30,135
250,2021-11-01,114
250,2021-11-02,121
250,2021-11-03,81
250,2021-11-04,127
250,2021-11-05,108
250,2021-11-06,131
250,2021-11-07,111
250,2021-11-08,116
250,2021-11-09,105
250,2021-11-10,117
250,2021-11-11,117
250,2021-11-12,94
250,2021-11-13,92
250,2021-11-14,90
250,2021-11-15,114
250,2021-11-16,114
250,2021-11-17,112
250,2021-11-18,104
250,2021-11-19,133
250,2021-11-20,84
250,2021-11-21,113
250,2021-11-22,94
250,2021-11-23,77
250,2021-11-24,106
250,2021-11-25,110
250,2021-11-26,68
250,2021-11-27,35
250,2021-11-28,108
250,2021-11-29,117
250,2021-11-30,88
251,2021-11-01,89
251,2021-11-02,105
251,2021-11-03,76
251,2021-11-04,99
251,2021-11-05,103
251,2021-11-06,103
251,2021-11-07,101
251,2021-11-08,71
251,2021-11-09,99
251,2021-11-10,77
251,2021-11-11,81
251,2021-11-12,74
251,2021-11-13,64
251,2021-11-14,76
251,2021-11-15,76
251,2021-11-16,90
251,2021-11-17,109
251,2021-11-18,82
251,2021-11-19,90
251,2021-11-20,71
251,2021-11-21,70
251,2021-11-22,65
251,2021-11-23,76
251,2021-11-24,92
251,2021-11-25,87
251,2021-11-26,57
251,2021-11-27,39
251,2021-11-28,73
251,2021-11-29,85
251,2021-11-30,86
252,2021-11-01,73
252,2021-11-02,83
252,2021-11-03,103
252,2021-11-04,83
252,2021-11-05,80
252,2021-11-06,94
252,2021-11-07,85
252,2021-11-08,47
252,2021-11-09,71
252,2021-11-10,68
252,2021-11-11,71
252,2021-11-12,73
252,2021-11-13,52
252,2021-11-14,73
252,2021-11-15,80
252,2021-11-16,85
252,2021-11-17,92
252,2021-11-18,58
252,2021-11-19,80
252,2021-11-20,61
252,2021-11-21,98
252,2021-11-22,55
252,2021-11-23,40
252,2021-11-24,70
252,2021-11-25,77
252,2021-11-26,39
252,2021-11-27,32
252,2021-11-28,78
252,2021-11-29,105
252,2021-11-30,71
253,2021-11-01,35
253,2021-11-02,29
253,2021-11-03,41
253,2021-11-04,49
253,2021-11-05,32
253,2021-11-06,45
253,2021-11-07,39
253,2021-11-08,31
253,2021-11-09,37
253,2021-11-10,43
253,2021-11-11,50
253,2021-11-12,43
253,2021-11-13,23
253,2021-11-14,34
253,2021-11-15,38
253,2021-11-16,41
253,2021-11-17,40
253,2021-11-18,34
253,2021-11-19,55
253,2021-11-20,43
253,2021-11-21,34
253,2021-11-22,34
253,2021-11-23,28
253,2021-11-24,34
253,2021-11-25,32
253,2021-11-26,25
253,2021-11-27,10
253,2021-11-28,34
253,2021-11-29,39
253,2021-11-30,32
254,2021-11-01,57
254,2021-11-02,74
254,2021-11-03,69
254,2021-11-04,50
254,2021-11-05,50
254,2021-11-06,27
254,2021-11-07,24
254,2021-11-08,32
254,2021-11-09,76
254,2021-11-10,56
254,2021-11-11,69
254,2021-11-12,46
254,2021-11-13,22
254,2021-11-14,19
254,2021-11-15,62
254,2021-11-16,64
254,2021-11-17,67
254,2021-11-18,30
254,2021-11-19,47
254,2021-11-20,21
254,2021-11-21,24
254,2021-11-22,39
254,2021-11-23,41
254,2021-11-24,55
254,2021-11-25,75
254,2021-11-26,48
254,2021-11-27,17
254,2021-11-28,20
254,2021-11-29,65
254,2021-11-30,63
255,2021-11-01,231
255,2021-11-02,189
255,2021-11-03,204
255,2021-11-04,222
255,2021-11-05,224
255,2021-11-06,138
255,2021-11-07,134
255,2021-11-08,160
255,2021-11-09,185
255,2021-11-10,168
255,2021-11-11,177
255,2021-11-12,150
255,2021-11-13,82
255,2021-11-14,98
255,2021-11-15,186
255,2021-11-16,165
255,2021-11-17,211
255,2021-11-18,138
255,2021-11-19,164
255,2021-11-20,82
255,2021-11-21,126
255,2021-11-22,104
255,2021-11-23,102
255,2021-11-24,144
255,2021-11-25,124
255,2021-11-26,73
255,2021-11-27,34
255,2021-11-28,89
255,2021-11-29,136
255,2021-11-30,106
256,2021-11-01,45
256,2021-11-02,39
256,2021-11-03,33
256,2021-11-04,68
256,2021-11-05,52
256,2021-11-06,37
256,2021-11-07,40
256,2021-11-08,21
256,2021-11-09,32
256,2021-11-10,44
256,2021-11-11,46
256,2021-11-12,34
256,2021-11-13,35
256,2021-11-14,40
256,2021-11-15,40
256,2021-11-16,38
256,2021-11-17,44
256,2021-11-18,38
256,2021-11-19,31
256,2021-11-20,28
256,2021-11-21,23
256,2021-11-22,36
256,2021-11-23,31
256,2021-11-24,40
256,2021-11-25,29
256,2021-11-26,30
256,2021-11-27,17
256,2021-11-28,22
256,2021-11-29,44
256,2021-11-30,33
257,2021-11-01,98
257,2021-11-02,75
257,2021-11-03,83
257,2021-11-04,88
257,2021-11-05,100
257,2021-11-06,99
257,2021-11-07,107
257,2021-11-08,85
257,2021-11-09,94
257,2021-11-10,89
257,2021-11-11,99
257,2021-11-12,73
257,2021-11-13,63
257,2021-11-14,70
257,2021-11-15,96
257,2021-11-16,95
257,2021-11-17,90
257,2021-11-18,89
257,2021-11-19,96
257,2021-11-20,75
257,2021-11-21,97
257,2021-11-22,74
257,2021-11-23,75
257,2021-11-24,78
257,2021-11-25,93
257,2021-11-26,69
257,2021-11-27,38
257,2021-11-28,69
257,2021-11-29,90
257,2021-11-30,68
258,2021-11-01,104
258,2021-11-02,91
258,2021-11-03,109
258,2021-11-04,112
258,2021-11-05,116
258,2021-11-06,95
258,2021-11-07,83
258,2021-11-08,59
258,2021-11-09,100
258,2021-11-10,107
258,2021-11-11,124
258,2021-11-12,76
258,2021-11-13,71
258,2021-11-14,67
258,2021-11-15,86
258,2021-11-16,106
258,2021-11-17,104
258,2021-11-18,73
258,2021-11-19,107
258,2021-11-20,44
258,2021-11-21,71
258,2021-11-22,51
258,2021-11-23,57
258,2021-11-24,93
258,2021-11-25,88
258,2021-11-26,67
258,2021-11-27,23
258,2021-11-28,78
258,2021-11-29,75
258,2021-11-30,67
259,2021-11-01,323
259,2021-11-02,299
259,2021-11-03,326
259,2021-11-04,324
259,2021-11-05,368
259,2021-11-06,218
259,2021-11-07,170
259,2021-11-08,196
259,2021-11-09,277
259,2021-11-10,298
259,2021-11-11,348
259,2021-11-12,236
259,2021-11-13,117
259,2021-11-14,162
259,2021-11-15,285
259,2021-11-16,336
259,2021-11-17,327
259,2021-11-18,249
259,2021-11-19,278
259,2021-11-20,128
259,2021-11-21,182
259,2021-11-22,193
259,2021-11-23,177
259,2021-11-24,299
259,2021-11-25,290
259,2021-11-26,166
259,2021-11-27,49
259,2021-11-28,141
259,2021-11-29,273
259,2021-11-30,252
260,2021-11-01,33
260,2021-11-02,32
260,2021-11-03,29
260,2021-11-04,25
260,2021-11-05,31
260,2021-11-06,20
260,2021-11-07,14
260,2021-11-08,11
260,2021-11-09,28
260,2021-11-10,22
260,2021-11-11,31
260,2021-11-12,16
260,2021-11-13,15
260,2021-11-14,18
260,2021-11-15,22
260,2021-11-16,30
260,2021-11-17,25
260,2021-11-18,14
260,2021-11-19,20
260,2021-11-20,7
260,2021-11-21,21
260,2021-11-22,20
260,2021-11-23,8
260,2021-11-24,24
260,2021-11-25,27
260,2021-11-26,16
260,2021-11-28,26
260,2021-11-29,23
260,2021-11-30,13
261,2021-11-01,141
261,2021-11-02,138
261,2021-11-03,116
261,2021-11-04,118
261,2021-11-05,134
261,2021-11-06,130
261,2021-11-07,122
261,2021-11-08,102
261,2021-11-09,129
261,2021-11-10,118
261,2021-11-11,139
261,2021-11-12,92
261,2021-11-13,80
261,2021-11-14,106
261,2021-11-15,122
261,2021-11-16,141
261,2021-11-17,123
261,2021-11-18,108
261,2021-11-19,129
261,2021-11-20,74
261,2021-11-21,98
261,2021-11-22,94
261,2021-11-23,66
261,2021-11-24,125
261,2021-11-25,120
261,2021-11-26,60
261,2021-11-27,57
261,2021-11-28,94
261,2021-11-29,105
261,2021-11-30,110
262,2021-11-01,22
262,2021-11-02,23
262,2021-11-03,30
262,2021-11-04,42
262,2021-11-05,33
262,2021-11-06,30
262,2021-11-07,37
262,2021-11-08,20
262,2021-11-09,19
262,2021-11-10,28
262,2021-11-11,22
262,2021-11-12,19
262,2021-11-13,22
262,2021-11-14,29
262,2021-11-15,30
262,2021-11-16,26
262,2021-11-17,33
262,2021-11-18,19
262,2021-11-19,20
262,2021-11-20,19
262,2021-11-21,29
262,2021-11-22,9
262,2021-11-23,6
262,2021-11-24,31
262,2021-11-25,25
262,2021-11-26,5
262,2021-11-27,4
262,2021-11-28,28
262,2021-11-29,26
262,2021-11-30,14
263,2021-11-01,71
263,2021-11-02,70
263,2021-11-03,71
263,2021-11-04,54
263,2021-11-05,65
263,2021-11-06,40
263,2021-11-07,35
263,2021-11-08,29
263,2021-11-09,52
263,2021-11-10,47
263,2021-11-11,57
263,2021-11-12,40
263,2021-11-13,18
263,2021-11-14,31
263,2021-11-15,46
263,2021-11-16,57
263,2021-11-17,43
263,2021-11-18,30
263,2021-11-19,48
263,2021-11-20,18
263,2021-11-21,19
263,2021-11-22,35
263,2021-11-23,44
263,2021-11-24,43
263,2021-11-25,50
263,2021-11-26,29
263,2021-11-27,4
263,2021-11-28,42
263,2021-11-29,40
263,2021-11-30,45
264,2021-11-01,7
264,2021-11-02,8
264,2021-11-03,12
264,2021-11-04,9
264,2021-11-05,15
264,2021-11-06,20
264,2021-11-07,21
264,2021-11-08,10
264,2021-11-09,12
264,2021-11-10,11
264,2021-11-11,8
264,2021-11-12,7
264,2021-11-13,13
264,2021-11-14,26
264,2021-11-15,20
264,2021-11-16,7
264,2021-11-17,12
264,2021-11-18,5
264,2021-11-19,13
264,2021-11-20,14
264,2021-11-21,34
264,2021-11-22,11
264,2021-11-23,5
264,2021-11-24,13
264,2021-11-25,11
264,2021-11-26,1
264,2021-11-27,8
264,2021-11-28,14
264,2021-11-29,12
264,2021-11-30,10
265,2021-11-01,23
265,2021-11-02,13
265,2021-11-03,18
265,2021-11-04,19
265,2021-11-05,20
265,2021-11-06,21
265,2021-11-07,22
265,2021-11-08,16
265,2021-11-09,21
265,2021-11-10,21
265,2021-11-11,18
265,2021-11-12,15
265,2021-11-13,14
265,2021-11-14,25
265,2021-11-15,25
265,2021-11-16,18
265,2021-11-17,18
265,2021-11-18,13
265,2021-11-19,19
265,2021-11-20,18
265,2021-11-21,19
265,2021-11-22,16
265,2021-11-23,19
265,2021-11-24,19
265,2021-11-25,20
265,2021-11-26,12
265,2021-11-27,3
265,2021-11-28,22
265,2021-11-29,26
265,2021-11-30,15
266,2021-11-01,56
266,2021-11-02,44
266,2021-11-03,54
266,2021-11-04,41
266,2021-11-05,63
266,2021-11-06,16
266,2021-11-07,12
266,2021-11-08,29
266,2021-11-09,61
266,2021-11-10,53
266,2021-11-11,63
266,2021-11-12,33
266,2021-11-13,12
266,2021-11-14,9
266,2021-11-15,54
266,2021-11-16,57
266,2021-11-17,74
266,2021-11-18,43
266,2021-11-19,57
266,2021-11-20,9
266,2021-11-21,18
266,2021-11-22,24
266,2021-11-23,21
266,2021-11-24,53
266,2021-11-25,57
266,2021-11-26,36
266,2021-11-27,1
266,2021-11-28,10
266,2021-11-29,45
266,2021-11-30,46
267,2021-11-01,75
267,2021-11-02,48
267,2021-11-03,53
267,2021-11-04,59
267,2021-11-05,72
267,2021-11-06,65
267,2021-11-07,40
267,2021-11-08,33
267,2021-11-09,61
267,2021-11-10,65
267,2021-11-11,62
267,2021-11-12,41
267,2021-11-13,21
267,2021-11-14,45
267,2021-11-15,70
267,2021-11-16,52
267,2021-11-17,62
267,2021-11-18,31
267,2021-11-19,64
267,2021-11-20,28
267,2021-11-21,42
267,2021-11-22,48
267,2021-11-23,24
267,2021-11-24,48
267,2021-11-25,35
267,2021-11-26,24
267,2021-11-27,8
267,2021-11-28,45
267,2021-11-29,50
267,2021-11-30,40
268,2021-11-01,50
268,2021-11-02,45
268,2021-11-03,38
268,2021-11-04,39
268,2021-11-05,51
268,2021-11-06,43
268,2021-11-07,31
268,2021-11-08,22
268,2021-11-09,44
268,2021-11-10,36
268,2021-11-11,45
268,2021-11-12,38
268,2021-11-13,26
268,2021-11-14,24
268,2021-11-15,52
268,2021-11-16,41
268,2021-11-17,48
268,2021-11-18,31
268,2021-11-19,40
268,2021-11-20,16
268,2021-11-21,29
268,2021-11-22,20
268,2021-11-23,22
268,2021-11-24,39
268,2021-11-25,43
268,2021-11-26,10
268,2021-11-27,6
268,2021-11-28,37
268,2021-11-29,46
268,2021-11-30,34
270,2021-11-01,153
270,2021-11-02,156
270,2021-11-03,136
270,2021-11-04,112
270,2021-11-05,157
270,2021-11-06,104
270,2021-11-07,98
270,2021-11-08,109
270,2021-11-09,147
270,2021-11-10,143
270,2021-11-11,158
270,2021-11-12,120
270,2021-11-13,95
270,2021-11-14,75
270,2021-11-15,163
270,2021-11-16,141
270,2021-11-17,138
270,2021-11-18,127
270,2021-11-19,146
270,2021-11-20,97
270,2021-11-21,71
270,2021-11-22,121
270,2021-11-23,118
270,2021-11-24,119
270,2021-11-25,141
270,2021-11-26,121
270,2021-11-27,49
270,2021-11-28,92
270,2021-11-29,171
270,2021-11-30,141
271,2021-11-01,112
271,2021-11-02,116
271,2021-11-03,112
271,2021-11-04,121
271,2021-11-05,153
271,2021-11-06,74
271,2021-11-07,58
271,2021-11-08,72
271,2021-11-09,117
271,2021-11-10,114
271,2021-11-11,121
271,2021-11-12,76
271,2021-11-13,62
271,2021-11-14,62
271,2021-11-15,126
271,2021-11-16,120
271,2021-11-17,115
271,2021-11-18,96
271,2021-11-19,100
271,2021-11-20,44
271,2021-11-21,77
271,2021-11-22,74
271,2021-11-23,63
271,2021-11-24,94
271,2021-11-25,110
271,2021-11-26,59
271,2021-11-27,19
271,2021-11-28,65
271,2021-11-29,110
271,2021-11-30,97
272,2021-11-01,28
272,2021-11-02,25
272,2021-11-03,23
272,2021-11-04,28
272,2021-11-05,40
272,2021-11-06,50
272,2021-11-07,25
272,2021-11-08,23
272,2021-11-09,28
272,2021-11-10,26
272,2021-11-11,25
272,2021-11-12,19
272,2021-11-13,20
272,2021-11-14,17
272,2021-11-15,27
272,2021-11-16,26
272,2021-11-17,35
272,2021-11-18,24
272,2021-11-19,27
272,2021-11-20,21
272,2021-11-21,38
272,2021-11-22,26
272,2021-11-23,11
272,2021-11-24,38
272,2021-11-25,26
272,2021-11-26,9
272,2021-11-27,12
272,2021-11-28,42
272,2021-11-29,36
272,2021-11-30,23
273,2021-11-01,75
273,2021-11-02,78
273,2021-11-03,64
273,2021-11-04,66
273,2021-11-05,91
273,2021-11-06,70
273,2021-11-07,82
273,2021-11-08,63
273,2021-11-09,73
273,2021-11-10,75
273,2021-11-11,77
273,2021-11-12,83
273,2021-11-13,77
273,2021-11-14,63
273,2021-11-15,85
273,2021-11-16,73
273,2021-11-17,89
273,2021-11-18,83
273,2021-11-19,95
273,2021-11-20,78
273,2021-11-21,59
273,2021-11-22,67
273,2021-11-23,70
273,2021-11-24,84
273,2021-11-25,95
273,2021-11-26,54
273,2021-11-27,29
273,2021-11-28,81
273,2021-11-29,84
273,2021-11-30,64
274,2021-11-01,32
274,2021-11-02,27
274,2021-11-03,25
274,2021-11-04,31
274,2021-11-05,30
274,2021-11-06,11
274,2021-11-07,11
274,2021-11-08,11
274,2021-11-09,32
274,2021-11-10,36
274,2021-11-11,31
274,2021-11-12,21
274,2021-11-13,16
274,2021-11-14,12
274,2021-11-15,30
274,2021-11-16,27
274,2021-11-17,28
274,2021-11-18,19
274,2021-11-19,29
274,2021-11-20,11
274,2021-11-21,10
274,2021-11-22,20
274,2021-11-23,15
274,2021-11-24,31
274,2021-11-25,36
274,2021-11-26,13
274,2021-11-27,3
274,2021-11-28,16
274,2021-11-29,27
274,2021-11-30,28
275,2021-11-01,142
275,2021-11-02,167
275,2021-11-03,131
275,2021-11-04,163
275,2021-11-05,182
275,2021-11-06,196
275,2021-11-07,141
275,2021-11-08,123
275,2021-11-09,134
275,2021-11-10,155
275,2021-11-11,148
275,2021-11-12,129
275,2021-11-13,150
275,2021-11-14,163
275,2021-11-15,145
275,2021-11-16,167
275,2021-11-17,153
275,2021-11-18,114
275,2021-11-19,158
275,2021-11-20,113
275,2021-11-21,157
275,2021-11-22,116
275,2021-11-23,101
275,2021-11-24,130
275,2021-11-25,142
275,2021-11-26,82
275,2021-11-27,46
275,2021-11-28,117
275,2021-11-29,138
275,2021-11-30,113
276,2021-11-01,72
276,2021-11-02,79
276,2021-11-03,95
276,2021-11-04,78
276,2021-11-05,95
276,2021-11-06,82
276,2021-11-07,82
276,2021-11-08,57
276,2021-11-09,87
276,2021-11-10,79
276,2021-11-11,82
276,2021-11-12,75
276,2021-11-13,49
276,2021-11-14,72
276,2021-11-15,75
276,2021-11-16,75
276,2021-11-17,92
276,2021-11-18,73
276,2021-11-19,79
276,2021-11-20,46
276,2021-11-21,77
276,2021-11-22,53
276,2021-11-23,51
276,2021-11-24,74
276,2021-11-25,62
276,2021-11-26,39
276,2021-11-27,28
276,2021-11-28,49
276,2021-11-29,73
276,2021-11-30,60
277,2021-11-01,96
277,2021-11-02,93
277,2021-11-03,86
277,2021-11-04,117
277,2021-11-05,111
277,2021-11-06,82
277,2021-11-07,76
277,2021-11-08,48
277,2021-11-09,91
277,2021-11-10,72
277,2021-11-11,89
277,2021-11-12,62
277,2021-11-13,52
277,2021-11-14,69
277,2021-11-15,96
277,2021-11-16,95
277,2021-11-17,99
277,2021-11-18,72
277,2021-11-19,99
277,2021-11-20,52
277,2021-11-21,81
277,2021-11-22,62
277,2021-11-23,45
277,2021-11-24,80
277,2021-11-25,103
277,2021-11-26,46
277,2021-11-27,19
277,2021-11-28,67
277,2021-11-29,108
277,2021-11-30,72
278,2021-11-01,36
278,2021-11-02,39
278,2021-11-03,32
278,2021-11-04,37
278,2021-11-05,50
278,2021-11-06,20
278,2021-11-07,23
278,2021-11-08,26
278,2021-11-09,39
278,2021-11-10,41
278,2021-11-11,46
278,2021-11-12,21
278,2021-11-13,11
278,2021-11-14,18
278,2021-11-15,37
278,2021-11-16,43
278,2021-11-17,26
278,2021-11-18,22
278,2021-11-19,20
278,2021-11-20,12
278,2021-11-21,23
278,2021-11-22,22
278,2021-11-23,9
278,2021-11-24,38
278,2021-11-25,43
278,2021-11-26,16
278,2021-11-27,4
278,2021-11-28,14
278,2021-11-29,40
278,2021-11-30,26
279,2021-11-01,204
279,2021-11-02,212
279,2021-11-03,189
279,2021-11-04,212
279,2021-11-05,250
279,2021-11-06,197
279,2021-11-07,188
279,2021-11-08,139
279,2021-11-09,212
279,2021-11-10,209
279,2021-11-11,216
279,2021-11-12,136
279,2021-11-13,112
279,2021-11-14,125
279,2021-11-15,232
279,2021-11-16,215
279,2021-11-17,225
279,2021-11-18,146
279,2021-11-19,251
279,2021-11-20,83
279,2021-11-21,140
279,2021-11-22,101
279,2021-11-23,121
279,2021-11-24,225
279,2021-11-25,170
279,2021-11-26,81
279,2021-11-27,27
279,2021-11-28,133
279,2021-11-29,188
279,2021-11-30,168
280,2021-11-01,167
280,2021-11-02,134
280,2021-11-03,138
280,2021-11-04,157
280,2021-11-05,119
280,2021-11-06,78
280,2021-11-07,66
280,2021-11-08,74
280,2021-11-09,104
280,2021-11-10,102
280,2021-11-11,91
280,2021-11-12,65
280,2021-11-13,71
280,2021-11-14,46
280,2021-11-15,84
280,2021-11-16,87
280,2021-11-17,71
280,2021-11-18,84
280,2021-11-19,72
280,2021-11-20,46
280,2021-11-21,58
280,2021-11-22,72
280,2021-11-23,66
280,2021-11-24,95
280,2021-11-25,75
280,2021-11-26,57
280,2021-11-27,18
280,2021-11-28,55
280,2021-11-29,72
280,2021-11-30,75
281,2021-11-01,92
281,2021-11-02,94
281,2021-11-03,104
281,2021-11-04,94
281,2021-11-05,85
281,2021-11-06,76
281,2021-11-07,61
281,2021-11-08,69
281,2021-11-09,84
281,2021-11-10,91
281,2021-11-11,109
281,2021-11-12,71
281,2021-11-13,43
281,2021-11-14,53
281,2021-11-15,88
281,2021-11-16,101
281,2021-11-17,111
281,2021-11-18,85
281,2021-11-19,92
281,2021-11-20,41
281,2021-11-21,46
281,2021-11-22,64
281,2021-11-23,46
281,2021-11-24,73
281,2021-11-25,84
281,2021-11-26,48
281,2021-11-27,23
281,2021-11-28,57
281,2021-11-29,103
281,2021-11-30,86
282,2021-11-01,162
282,2021-11-02,156
282,2021-11-03,144
282,2021-11-04,156
282,2021-11-05,155
282,2021-11-06,140
282,2021-11-07,121
282,2021-11-08,113
282,2021-11-09,134
282,2021-11-10,161
282,2021-11-11,171
282,2021-11-12,131
282,2021-11-13,76
282,2021-11-14,131
282,2021-11-15,154
282,2021-11-16,166
282,2021-11-17,143
282,2021-11-18,122
282,2021-11-19,142
282,2021-11-20,71
282,2021-11-21,113
282,2021-11-22,116
282,2021-11-23,66
282,2021-11-24,119
282,2021-11-25,97
282,2021-11-26,71
282,2021-11-27,29
282,2021-11-28,95
282,2021-11-29,122
282,2021-11-30,86
283,2021-11-01,5
283,2021-11-02,9
283,2021-11-03,6
283,2021-11-04,8
283,2021-11-05,19
283,2021-11-06,16
283,2021-11-07,14
283,2021-11-08,2
283,2021-11-09,8
283,2021-11-10,11
283,2021-11-11,5
283,2021-11-12,6
283,2021-11-13,9
283,2021-11-14,4
283,2021-11-15,7
283,2021-11-16,7
283,2021-11-17,14
283,2021-11-18,2
283,2021-11-19,13
283,2021-11-20,10
283,2021-11-21,15
283,2021-11-22,3
283,2021-11-23,4
283,2021-11-24,4
283,2021-11-25,5
283,2021-11-26,5
283,2021-11-27,4
283,2021-11-28,5
283,2021-11-29,4
283,2021-11-30,3
284,2021-11-01,54
284,2021-11-02,46
284,2021-11-03,50
284,2021-11-04,38
284,2021-11-05,54
284,2021-11-06,56
284,2021-11-07,47
284,2021-11-08,36
284,2021-11-09,35
284,2021-11-10,38
284,2021-11-11,36
284,2021-11-12,40
284,2021-11-13,34
284,2021-11-14,46
284,2021-11-15,38
284,2021-11-16,65
284,2021-11-17,65
284,2021-11-18,43
284,2021-11-19,35
284,2021-11-20,51
284,2021-11-21,45
284,2021-11-22,33
284,2021-11-23,29
284,2021-11-24,43
284,2021-11-25,32
284,2021-11-26,29
284,2021-11-27,13
284,2021-11-28,43
284,2021-11-29,39
284,2021-11-30,33
285,2021-11-01,101
285,2021-11-02,95
285,2021-11-03,94
285,2021-11-04,110
285,2021-11-05,107
285,2021-11-06,82
285,2021-11-07,75
285,2021-11-08,82
285,2021-11-09,104
285,2021-11-10,87
285,2021-11-11,110
285,2021-11-12,80
285,2021-11-13,55
285,2021-11-14,83
285,2021-11-15,115
285,2021-11-16,109
285,2021-11-17,96
285,2021-11-18,99
285,2021-11-19,108
285,2021-11-20,58
285,2021-11-21,74
285,2021-11-22,84
285,2021-11-23,80
285,2021-11-24,113
285,2021-11-25,103
285,2021-11-26,59
285,2021-11-27,38
285,2021-11-28,86
285,2021-11-29,103
285,2021-11-30,82
286,2021-11-01,64
286,2021-11-02,83
286,2021-11-03,64
286,2021-11-04,71
286,2021-11-05,88
286,2021-11-06,46
286,2021-11-07,49
286,2021-11-08,48
286,2021-11-09,78
286,2021-11-10,67
286,2021-11-11,98
286,2021-11-12,61
286,2021-11-13,34
286,2021-11-14,30
286,2021-11-15,64
286,2021-11-16,72
286,2021-11-17,78
286,2021-11-18,56
286,2021-11-19,62
286,2021-11-20,31
286,2021-11-21,37
286,2021-11-22,79
286,2021-11-23,50
286,2021-11-24,69
286,2021-11-25,87
286,2021-11-26,45
286,2021-11-27,10
286,2021-11-28,32
286,2021-11-29,69
286,2021-11-30,74
287,2021-11-01,88
